??,??,???
result_data_downWord,1872,result-data-downWord-834928
result_data_downWord,1875,result-data-downWord-1206080
result_data_downWord,1888,result-data-downWord-3556707
result_data_downWord,1893,result-data-downWord-767290
result_data_downWord,1898,result-data-downWord-3627437
result_data_downWord,1916,result-data-downWord-2177658
result_data_downWord,1920,result-data-downWord-556533
result_data_downWord,1928,result-data-downWord-2075639
result_data_downWord,1933,result-data-downWord-653443
result_data_downWord,1939,result-data-downWord-2492155
result_data_downWord,1941,result-data-downWord-914558
result_data_downWord,1942,result-data-downWord-1259265
result_data_downWord,1945,result-data-downWord-1259265
result_data_downWord,1946,result-data-downWord-3789120
result_data_downWord,1950,result-data-downWord-261223
result_data_downWord,1952,result-data-downWord-1113936
result_data_downWord,1960,result-data-downWord-3556707
result_data_downWord,1980,result-data-downWord-226061
result_data_downWord,1992,result-data-downWord-2678297
result_data_downWord,1997,result-data-downWord-511037
result_data_downWord,1999,result-data-downWord-3392338
result_data_downWord,2001,result-data-downWord-264145
result_data_downWord,2002,result-data-downWord-725035
result_data_downWord,2005,result-data-downWord-937444
result_data_downWord,2007,result-data-downWord-2071296
result_data_downWord,2019,result-data-downWord-767290
result_data_downWord,2027,result-data-downWord-2177658
result_data_downWord,2034,result-data-downWord-2298362
result_data_downWord,2039,result-data-downWord-2986259
result_data_downWord,2042,result-data-downWord-1538388
result_data_downWord,2045,result-data-downWord-273218
result_data_downWord,2061,result-data-downWord-961547
result_data_downWord,2065,result-data-downWord-511037
result_data_downWord,2066,result-data-downWord-1845057
result_data_downWord,2071,result-data-downWord-3627437
result_data_downWord,2079,result-data-downWord-834928
result_data_downWord,2081,result-data-downWord-2986259
result_data_downWord,2097,result-data-downWord-971735
result_data_downWord,2102,result-data-downWord-256924
result_data_downWord,2105,result-data-downWord-3960820
result_data_downWord,2108,result-data-downWord-2146369
result_data_downWord,2113,result-data-downWord-2333331
result_data_downWord,2118,result-data-downWord-3392338
result_data_downWord,2124,result-data-downWord-2637056
result_data_downWord,2132,result-data-downWord-914558
result_data_downWord,2138,result-data-downWord-3789120
result_data_downWord,2142,result-data-downWord-1168112
result_data_downWord,2165,result-data-downWord-834928
result_data_downWord,2175,result-data-downWord-273218
result_data_downWord,2176,result-data-downWord-261223
result_data_downWord,2181,result-data-downWord-877423
result_data_downWord,2182,result-data-downWord-3273691
result_data_downWord,2184,result-data-downWord-2623413
result_data_downWord,2189,result-data-downWord-3110275
result_data_downWord,2190,result-data-downWord-230996
result_data_downWord,2201,result-data-downWord-256924
result_data_downWord,2206,result-data-downWord-1351071
result_data_downWord,2207,result-data-downWord-173748
result_data_downWord,2211,result-data-downWord-834928
result_data_downWord,2212,result-data-downWord-3789120
result_data_downWord,2224,result-data-downWord-914558
result_data_downWord,2231,result-data-downWord-937444
result_data_downWord,2243,result-data-downWord-2403045
result_data_downWord,2245,result-data-downWord-2333331
result_data_downWord,2247,result-data-downWord-2146369
result_data_downWord,2262,result-data-downWord-1259265
result_data_downWord,2263,result-data-downWord-3627437
result_data_downWord,2286,result-data-downWord-226061
result_data_downWord,2289,result-data-downWord-1113936
result_data_downWord,2297,result-data-downWord-834928
result_data_downWord,2299,result-data-downWord-2377552
result_data_downWord,2303,result-data-downWord-1168112
result_data_downWord,2310,result-data-downWord-3324843
result_data_downWord,2314,result-data-downWord-3338224
result_data_downWord,2319,result-data-downWord-1259265
result_data_downWord,2320,result-data-downWord-2678297
result_data_downWord,2331,result-data-downWord-1538388
result_data_downWord,2335,result-data-downWord-552679
result_data_downWord,2337,result-data-downWord-1113261
result_data_downWord,2355,result-data-downWord-1113261
result_data_downWord,2358,result-data-downWord-914558
result_data_downWord,2359,result-data-downWord-1113936
result_data_downWord,2360,result-data-downWord-2492155
result_data_downWord,2362,result-data-downWord-834928
result_data_downWord,2364,result-data-downWord-877423
result_data_downWord,2374,result-data-downWord-2623413
result_data_downWord,2376,result-data-downWord-3777606
result_data_downWord,2377,result-data-downWord-2377552
result_data_downWord,2380,result-data-downWord-261223
result_data_downWord,2385,result-data-downWord-1168112
result_data_downWord,2392,result-data-downWord-2177658
result_data_downWord,2410,result-data-downWord-2333331
result_data_downWord,2425,result-data-downWord-3110275
result_data_downWord,2426,result-data-downWord-2492155
result_data_downWord,2440,result-data-downWord-264145
result_data_downWord,2444,result-data-downWord-3392338
result_data_downWord,2447,result-data-downWord-173748
result_data_downWord,2456,result-data-downWord-937444
result_data_downWord,2459,result-data-downWord-1351071
result_data_downWord,2461,result-data-downWord-1206080
result_data_downWord,2463,result-data-downWord-3392338
result_data_downWord,2469,result-data-downWord-2637056
result_data_downWord,2477,result-data-downWord-2333331
result_data_downWord,2479,result-data-downWord-230996
result_data_downWord,2480,result-data-downWord-3960187
result_data_downWord,2485,result-data-downWord-2623413
result_data_downWord,2494,result-data-downWord-725035
result_data_downWord,2498,result-data-downWord-2487758
result_data_downWord,2508,result-data-downWord-264145
result_data_downWord,2523,result-data-downWord-971735
result_data_downWord,2525,result-data-downWord-2119153
result_data_downWord,2526,result-data-downWord-877423
result_data_downWord,2534,result-data-downWord-2377552
result_data_downWord,2535,result-data-downWord-2298362
result_data_downWord,2536,result-data-downWord-834928
result_data_downWord,2538,result-data-downWord-2333331
result_data_downWord,2540,result-data-downWord-2746869
result_data_downWord,2542,result-data-downWord-1206080
result_data_downWord,2550,result-data-downWord-1259265
result_data_downWord,2569,result-data-downWord-653443
result_data_downWord,2570,result-data-downWord-2416631
result_data_downWord,2574,result-data-downWord-2075639
result_data_downWord,2575,result-data-downWord-2487758
result_data_downWord,2589,result-data-downWord-511037
result_data_downWord,2590,result-data-downWord-1113936
result_data_downWord,2592,result-data-downWord-261223
result_data_downWord,2593,result-data-downWord-1538388
result_data_downWord,2598,result-data-downWord-226061
result_data_downWord,2616,result-data-downWord-2298362
result_data_downWord,2618,result-data-downWord-3627437
result_data_downWord,2620,result-data-downWord-2119153
result_data_downWord,2622,result-data-downWord-3338224
result_data_downWord,2640,result-data-downWord-725035
result_data_downWord,2643,result-data-downWord-2071296
result_data_downWord,2648,result-data-downWord-877423
result_data_downWord,2653,result-data-downWord-226061
result_data_downWord,2654,result-data-downWord-1351071
result_data_downWord,2655,result-data-downWord-2377552
result_data_downWord,2667,result-data-downWord-3110275
result_data_downWord,2668,result-data-downWord-2075639
result_data_downWord,2680,result-data-downWord-3556707
result_data_downWord,2687,result-data-downWord-3960187
result_data_downWord,2692,result-data-downWord-834928
result_data_downWord,2701,result-data-downWord-3324843
result_data_downWord,2724,result-data-downWord-173748
result_data_downWord,2730,result-data-downWord-834928
result_data_downWord,2738,result-data-downWord-3110275
result_data_downWord,2742,result-data-downWord-226061
result_data_downWord,2747,result-data-downWord-3024418
result_data_downWord,2750,result-data-downWord-3789120
result_data_downWord,2752,result-data-downWord-914558
result_data_downWord,2756,result-data-downWord-2298362
result_data_downWord,2761,result-data-downWord-914558
result_data_downWord,2762,result-data-downWord-3627437
result_data_downWord,2763,result-data-downWord-273218
result_data_downWord,2766,result-data-downWord-3777606
result_data_downWord,2768,result-data-downWord-725035
result_data_downWord,2793,result-data-downWord-3024418
result_data_downWord,2804,result-data-downWord-672752
result_data_downWord,2806,result-data-downWord-3392338
result_data_downWord,2810,result-data-downWord-261223
result_data_downWord,2811,result-data-downWord-3777606
result_data_downWord,2814,result-data-downWord-2177658
result_data_downWord,2817,result-data-downWord-961547
result_data_downWord,2820,result-data-downWord-2177658
result_data_downWord,2822,result-data-downWord-877423
result_data_downWord,2823,result-data-downWord-725035
result_data_downWord,2830,result-data-downWord-2492155
result_data_downWord,2833,result-data-downWord-3627437
result_data_downWord,2844,result-data-downWord-2146369
result_data_downWord,2856,result-data-downWord-2487758
result_data_downWord,2888,result-data-downWord-725035
result_data_downWord,2890,result-data-downWord-511037
result_data_downWord,2906,result-data-downWord-3324843
result_data_downWord,2908,result-data-downWord-146131
result_data_downWord,2910,result-data-downWord-226061
result_data_downWord,2911,result-data-downWord-961547
result_data_downWord,2912,result-data-downWord-2333331
result_data_downWord,2914,result-data-downWord-2162294
result_data_downWord,2915,result-data-downWord-3273691
result_data_downWord,2918,result-data-downWord-1168112
result_data_downWord,2920,result-data-downWord-3960187
result_data_downWord,2923,result-data-downWord-2377552
result_data_downWord,2937,result-data-downWord-767290
result_data_downWord,2944,result-data-downWord-2177658
result_data_downWord,2950,result-data-downWord-173748
result_data_downWord,2951,result-data-downWord-2403045
result_data_downWord,2952,result-data-downWord-146131
result_data_downWord,2965,result-data-downWord-1845057
result_data_downWord,2968,result-data-downWord-3324843
result_data_downWord,2969,result-data-downWord-256924
result_data_downWord,2970,result-data-downWord-877423
result_data_downWord,2981,result-data-downWord-2177658
result_data_downWord,2982,result-data-downWord-2377552
result_data_downWord,2985,result-data-downWord-725035
result_data_downWord,2986,result-data-downWord-961547
result_data_downWord,2987,result-data-downWord-1113261
result_data_downWord,2988,result-data-downWord-2678297
result_data_downWord,3013,result-data-downWord-3392338
result_data_downWord,3015,result-data-downWord-2377552
result_data_downWord,3019,result-data-downWord-146131
result_data_downWord,3023,result-data-downWord-961547
result_data_downWord,3032,result-data-downWord-1845057
result_data_downWord,3037,result-data-downWord-511037
result_data_downWord,3046,result-data-downWord-3556707
result_data_downWord,3049,result-data-downWord-226061
result_data_downWord,3051,result-data-downWord-971735
result_data_downWord,3056,result-data-downWord-2416631
result_data_downWord,3059,result-data-downWord-1168112
result_data_downWord,3062,result-data-downWord-3627437
result_data_downWord,3080,result-data-downWord-2416631
result_data_downWord,3081,result-data-downWord-672752
result_data_downWord,3082,result-data-downWord-2162294
result_data_downWord,3089,result-data-downWord-226061
result_data_downWord,3091,result-data-downWord-2492155
result_data_downWord,3100,result-data-downWord-3392338
result_data_downWord,3103,result-data-downWord-1113936
result_data_downWord,3104,result-data-downWord-767290
result_data_downWord,3109,result-data-downWord-2487758
result_data_downWord,3116,result-data-downWord-2146369
result_data_downWord,3120,result-data-downWord-1259265
result_data_downWord,3122,result-data-downWord-273218
result_data_downWord,3124,result-data-downWord-552679
result_data_downWord,3163,result-data-downWord-1206080
result_data_downWord,3164,result-data-downWord-2403045
result_data_downWord,3173,result-data-downWord-961547
result_data_downWord,3176,result-data-downWord-672752
result_data_downWord,3181,result-data-downWord-2377552
result_data_downWord,3184,result-data-downWord-1113936
result_data_downWord,3186,result-data-downWord-1113261
result_data_downWord,3188,result-data-downWord-2986259
result_data_downWord,3193,result-data-downWord-2119153
result_data_downWord,3203,result-data-downWord-937444
result_data_downWord,3205,result-data-downWord-552679
result_data_downWord,3210,result-data-downWord-3273691
result_data_downWord,3236,result-data-downWord-2177658
result_data_downWord,3249,result-data-downWord-914558
result_data_downWord,3250,result-data-downWord-2071296
result_data_downWord,3253,result-data-downWord-3556707
result_data_downWord,3256,result-data-downWord-2146369
result_data_downWord,3261,result-data-downWord-2416631
result_data_downWord,3262,result-data-downWord-3024418
result_data_downWord,3276,result-data-downWord-3789120
result_data_downWord,3283,result-data-downWord-256924
result_data_downWord,3284,result-data-downWord-3749927
result_data_downWord,3286,result-data-downWord-2986259
result_data_downWord,3288,result-data-downWord-3960820
result_data_downWord,3294,result-data-downWord-767290
result_data_downWord,3312,result-data-downWord-2119153
result_data_downWord,3317,result-data-downWord-3392338
result_data_downWord,3321,result-data-downWord-3324843
result_data_downWord,3322,result-data-downWord-256924
result_data_downWord,3323,result-data-downWord-3749927
result_data_downWord,3325,result-data-downWord-2071296
result_data_downWord,3327,result-data-downWord-1259265
result_data_downWord,3332,result-data-downWord-2416631
result_data_downWord,3337,result-data-downWord-556533
result_data_downWord,3341,result-data-downWord-1206080
result_data_downWord,3344,result-data-downWord-261223
result_data_downWord,3369,result-data-downWord-1113936
result_data_downWord,3380,result-data-downWord-767290
result_data_downWord,3384,result-data-downWord-1259265
result_data_downWord,3385,result-data-downWord-2119153
result_data_downWord,3398,result-data-downWord-2487758
result_data_downWord,3399,result-data-downWord-3749927
result_data_downWord,3401,result-data-downWord-3960820
result_data_downWord,3409,result-data-downWord-3960187
result_data_downWord,3413,result-data-downWord-273218
result_data_downWord,3418,result-data-downWord-2333331
result_data_downWord,3420,result-data-downWord-2146369
result_data_downWord,3433,result-data-downWord-256924
result_data_downWord,3439,result-data-downWord-653443
result_data_downWord,3446,result-data-downWord-1538388
result_data_downWord,3452,result-data-downWord-3777606
result_data_downWord,3459,result-data-downWord-877423
result_data_downWord,3466,result-data-downWord-961547
result_data_downWord,3481,result-data-downWord-3024418
result_data_downWord,3483,result-data-downWord-1259265
result_data_downWord,3487,result-data-downWord-173748
result_data_downWord,3488,result-data-downWord-3556707
result_data_downWord,3497,result-data-downWord-2075639
result_data_downWord,3506,result-data-downWord-3960187
result_data_downWord,3507,result-data-downWord-2623413
result_data_downWord,3516,result-data-downWord-2487758
result_data_downWord,3523,result-data-downWord-2177658
result_data_downWord,3540,result-data-downWord-2986259
result_data_downWord,3543,result-data-downWord-2075639
result_data_downWord,3550,result-data-downWord-3338224
result_data_downWord,3552,result-data-downWord-2298362
result_data_downWord,3556,result-data-downWord-767290
result_data_downWord,3557,result-data-downWord-653443
result_data_downWord,3559,result-data-downWord-3777606
result_data_downWord,3560,result-data-downWord-264145
result_data_downWord,3563,result-data-downWord-230996
result_data_downWord,3569,result-data-downWord-3273691
result_data_downWord,3579,result-data-downWord-2162294
result_data_downWord,3610,result-data-downWord-2487758
result_data_downWord,3614,result-data-downWord-511037
result_data_downWord,3618,result-data-downWord-2492155
result_data_downWord,3620,result-data-downWord-2623413
result_data_downWord,3623,result-data-downWord-1351071
result_data_downWord,3633,result-data-downWord-767290
result_data_downWord,3634,result-data-downWord-1168112
result_data_downWord,3641,result-data-downWord-2298362
result_data_downWord,3643,result-data-downWord-256924
result_data_downWord,3649,result-data-downWord-3627437
result_data_downWord,3650,result-data-downWord-3960820
result_data_downWord,3652,result-data-downWord-971735
result_data_downWord,3661,result-data-downWord-2177658
result_data_downWord,3670,result-data-downWord-914558
result_data_downWord,3679,result-data-downWord-672752
result_data_downWord,3694,result-data-downWord-256924
result_data_downWord,3695,result-data-downWord-552679
result_data_downWord,3697,result-data-downWord-1259265
result_data_downWord,3706,result-data-downWord-2637056
result_data_downWord,3707,result-data-downWord-3324843
result_data_downWord,3721,result-data-downWord-3749927
result_data_free,3,result-data-free-226061
result_data_free,10,result-data-free-256924
result_data_free,16,result-data-free-2637056
result_data_free,19,result-data-free-937444
result_data_free,23,result-data-free-2492155
result_data_free,31,result-data-free-3960820
result_data_free,34,result-data-free-2377552
result_data_free,38,result-data-free-556533
result_data_free,56,result-data-free-261223
result_data_free,65,result-data-free-3392338
result_data_free,70,result-data-free-3777606
result_data_free,72,result-data-free-2119153
result_data_free,76,result-data-free-834928
result_data_free,80,result-data-free-173748
result_data_free,88,result-data-free-2377552
result_data_free,94,result-data-free-672752
result_data_free,98,result-data-free-2492155
result_data_free,102,result-data-free-552679
result_data_free,113,result-data-free-3110275
result_data_free,118,result-data-free-2637056
result_data_free,126,result-data-free-1113936
result_data_free,128,result-data-free-3960820
result_data_free,135,result-data-free-2333331
result_data_free,140,result-data-free-2986259
result_data_free,149,result-data-free-3024418
result_data_free,152,result-data-free-3556707
result_data_free,158,result-data-free-1845057
result_data_free,160,result-data-free-937444
result_data_free,166,result-data-free-2416631
result_data_free,170,result-data-free-2177658
result_data_free,182,result-data-free-2487758
result_data_free,185,result-data-free-3777606
result_data_free,188,result-data-free-2746869
result_data_free,190,result-data-free-261223
result_data_free,203,result-data-free-2377552
result_data_free,219,result-data-free-3110275
result_data_free,227,result-data-free-173748
result_data_free,230,result-data-free-877423
result_data_free,233,result-data-free-3960820
result_data_free,242,result-data-free-1206080
result_data_free,254,result-data-free-2377552
result_data_free,257,result-data-free-2075639
result_data_free,266,result-data-free-3273691
result_data_free,267,result-data-free-3324843
result_data_free,268,result-data-free-1168112
result_data_free,275,result-data-free-3960187
result_data_free,283,result-data-free-3110275
result_data_free,292,result-data-free-2637056
result_data_free,295,result-data-free-2637056
result_data_free,297,result-data-free-256924
result_data_free,326,result-data-free-2177658
result_data_free,329,result-data-free-3324843
result_data_free,332,result-data-free-3960820
result_data_free,337,result-data-free-1845057
result_data_free,338,result-data-free-2146369
result_data_free,339,result-data-free-3273691
result_data_free,343,result-data-free-2623413
result_data_free,346,result-data-free-1113261
result_data_free,364,result-data-free-1259265
result_data_free,365,result-data-free-672752
result_data_free,370,result-data-free-1113936
result_data_free,372,result-data-free-256924
result_data_free,378,result-data-free-961547
result_data_free,381,result-data-free-2416631
result_data_free,382,result-data-free-230996
result_data_free,383,result-data-free-511037
result_data_free,398,result-data-free-1113261
result_data_free,401,result-data-free-2071296
result_data_free,404,result-data-free-971735
result_data_free,405,result-data-free-1538388
result_data_free,407,result-data-free-3777606
result_data_free,412,result-data-free-725035
result_data_free,416,result-data-free-1538388
result_data_free,419,result-data-free-1351071
result_data_free,420,result-data-free-2492155
result_data_free,423,result-data-free-2487758
result_data_free,427,result-data-free-2377552
result_data_free,434,result-data-free-2177658
result_data_free,443,result-data-free-3110275
result_data_free,444,result-data-free-2623413
result_data_free,450,result-data-free-877423
result_data_free,454,result-data-free-1168112
result_data_free,457,result-data-free-1113936
result_data_free,477,result-data-free-2146369
result_data_free,484,result-data-free-653443
result_data_free,491,result-data-free-3960820
result_data_free,492,result-data-free-230996
result_data_free,493,result-data-free-2623413
result_data_free,495,result-data-free-3273691
result_data_free,505,result-data-free-1113261
result_data_free,506,result-data-free-552679
result_data_free,511,result-data-free-3960187
result_data_free,517,result-data-free-3556707
result_data_free,518,result-data-free-2746869
result_data_free,519,result-data-free-2487758
result_data_free,533,result-data-free-937444
result_data_free,534,result-data-free-2416631
result_data_free,552,result-data-free-2177658
result_data_free,554,result-data-free-261223
result_data_free,557,result-data-free-3024418
result_data_free,561,result-data-free-2377552
result_data_free,562,result-data-free-3777606
result_data_free,563,result-data-free-1845057
result_data_free,569,result-data-free-3110275
result_data_free,581,result-data-free-2637056
result_data_free,589,result-data-free-3110275
result_data_free,597,result-data-free-2177658
result_data_free,600,result-data-free-2487758
result_data_free,604,result-data-free-2377552
result_data_free,609,result-data-free-2416631
result_data_free,616,result-data-free-3777606
result_data_free,617,result-data-free-261223
result_data_free,622,result-data-free-2746869
result_data_free,623,result-data-free-937444
result_data_free,628,result-data-free-3556707
result_data_free,637,result-data-free-3024418
result_data_free,649,result-data-free-1845057
result_data_free,661,result-data-free-1259265
result_data_free,662,result-data-free-3024418
result_data_free,664,result-data-free-3627437
result_data_free,666,result-data-free-1206080
result_data_free,670,result-data-free-2146369
result_data_free,676,result-data-free-1113261
result_data_free,682,result-data-free-511037
result_data_free,685,result-data-free-725035
result_data_free,686,result-data-free-767290
result_data_free,692,result-data-free-2333331
result_data_free,700,result-data-free-256924
result_data_free,726,result-data-free-3273691
result_data_free,739,result-data-free-3324843
result_data_free,745,result-data-free-1259265
result_data_free,748,result-data-free-2377552
result_data_free,761,result-data-free-725035
result_data_free,762,result-data-free-2492155
result_data_free,772,result-data-free-3960187
result_data_free,777,result-data-free-1206080
result_data_free,778,result-data-free-2333331
result_data_free,783,result-data-free-264145
result_data_free,788,result-data-free-937444
result_data_free,800,result-data-free-834928
result_data_free,803,result-data-free-1538388
result_data_free,806,result-data-free-226061
result_data_free,816,result-data-free-3392338
result_data_free,821,result-data-free-877423
result_data_free,833,result-data-free-261223
result_data_free,834,result-data-free-2986259
result_data_free,835,result-data-free-146131
result_data_free,850,result-data-free-2162294
result_data_free,862,result-data-free-256924
result_data_free,863,result-data-free-725035
result_data_free,870,result-data-free-914558
result_data_free,871,result-data-free-1113261
result_data_free,875,result-data-free-1259265
result_data_free,879,result-data-free-2746869
result_data_free,883,result-data-free-3556707
result_data_free,894,result-data-free-937444
result_data_free,896,result-data-free-261223
result_data_free,897,result-data-free-1351071
result_data_free,901,result-data-free-2075639
result_data_free,912,result-data-free-653443
result_data_free,917,result-data-free-230996
result_data_free,921,result-data-free-2487758
result_data_free,935,result-data-free-3960820
result_data_free,941,result-data-free-2377552
result_data_free,946,result-data-free-2177658
result_data_free,951,result-data-free-552679
result_data_free,955,result-data-free-2075639
result_data_free,959,result-data-free-226061
result_data_free,960,result-data-free-3324843
result_data_free,969,result-data-free-146131
result_data_free,975,result-data-free-2298362
result_data_free,976,result-data-free-2403045
result_data_free,978,result-data-free-1351071
result_data_free,988,result-data-free-725035
result_data_free,994,result-data-free-3024418
result_data_free,1017,result-data-free-2146369
result_data_free,1018,result-data-free-2623413
result_data_free,1036,result-data-free-2298362
result_data_free,1040,result-data-free-3324843
result_data_free,1047,result-data-free-3749927
result_data_free,1049,result-data-free-3392338
result_data_free,1053,result-data-free-1168112
result_data_free,1065,result-data-free-552679
result_data_free,1073,result-data-free-226061
result_data_free,1075,result-data-free-230996
result_data_free,1076,result-data-free-2986259
result_data_free,1084,result-data-free-3627437
result_data_free,1086,result-data-free-877423
result_data_free,1094,result-data-free-1206080
result_data_free,1100,result-data-free-1168112
result_data_free,1107,result-data-free-2071296
result_data_free,1117,result-data-free-877423
result_data_free,1124,result-data-free-672752
result_data_free,1129,result-data-free-3110275
result_data_free,1130,result-data-free-3749927
result_data_free,1132,result-data-free-226061
result_data_free,1136,result-data-free-834928
result_data_free,1139,result-data-free-511037
result_data_free,1153,result-data-free-261223
result_data_free,1154,result-data-free-2119153
result_data_free,1157,result-data-free-2075639
result_data_free,1172,result-data-free-173748
result_data_free,1179,result-data-free-552679
result_data_free,1181,result-data-free-672752
result_data_free,1192,result-data-free-2146369
result_data_free,1194,result-data-free-653443
result_data_free,1196,result-data-free-1206080
result_data_free,1197,result-data-free-3024418
result_data_free,1213,result-data-free-2492155
result_data_free,1215,result-data-free-2075639
result_data_free,1217,result-data-free-1351071
result_data_free,1227,result-data-free-2623413
result_data_free,1228,result-data-free-1259265
result_data_free,1230,result-data-free-264145
result_data_free,1237,result-data-free-2746869
result_data_free,1248,result-data-free-3960820
result_data_free,1252,result-data-free-173748
result_data_free,1254,result-data-free-3024418
result_data_free,1262,result-data-free-2678297
result_data_free,1270,result-data-free-3749927
result_data_free,1273,result-data-free-3392338
result_data_free,1278,result-data-free-3324843
result_data_free,1280,result-data-free-556533
result_data_free,1289,result-data-free-1259265
result_data_free,1309,result-data-free-834928
result_data_free,1322,result-data-free-511037
result_data_free,1326,result-data-free-2075639
result_data_free,1327,result-data-free-2119153
result_data_free,1338,result-data-free-2333331
result_data_free,1341,result-data-free-3273691
result_data_free,1350,result-data-free-767290
result_data_free,1355,result-data-free-556533
result_data_free,1357,result-data-free-3627437
result_data_free,1372,result-data-free-1845057
result_data_free,1375,result-data-free-834928
result_data_free,1382,result-data-free-2377552
result_data_free,1397,result-data-free-3789120
result_data_free,1401,result-data-free-226061
result_data_free,1407,result-data-free-2071296
result_data_free,1410,result-data-free-3324843
result_data_free,1420,result-data-free-877423
result_data_free,1421,result-data-free-971735
result_data_free,1427,result-data-free-261223
result_data_free,1438,result-data-free-2623413
result_data_free,1442,result-data-free-2637056
result_data_free,1452,result-data-free-273218
result_data_free,1455,result-data-free-173748
result_data_free,1463,result-data-free-653443
result_data_free,1469,result-data-free-173748
result_data_free,1472,result-data-free-2298362
result_data_free,1477,result-data-free-261223
result_data_free,1478,result-data-free-961547
result_data_free,1491,result-data-free-256924
result_data_free,1500,result-data-free-2377552
result_data_free,1501,result-data-free-834928
result_data_free,1521,result-data-free-2416631
result_data_free,1527,result-data-free-2177658
result_data_free,1528,result-data-free-2333331
result_data_free,1533,result-data-free-3960187
result_data_free,1535,result-data-free-3777606
result_data_free,1537,result-data-free-1113936
result_data_free,1545,result-data-free-3392338
result_data_free,1547,result-data-free-1538388
result_data_free,1552,result-data-free-146131
result_data_free,1560,result-data-free-173748
result_data_free,1561,result-data-free-1845057
result_data_free,1564,result-data-free-3749927
result_data_free,1571,result-data-free-1259265
result_data_free,1578,result-data-free-2986259
result_data_free,1583,result-data-free-2492155
result_data_free,1604,result-data-free-3960187
result_data_free,1614,result-data-free-2637056
result_data_free,1619,result-data-free-937444
result_data_free,1630,result-data-free-3556707
result_data_free,1634,result-data-free-2678297
result_data_free,1640,result-data-free-725035
result_data_free,1647,result-data-free-2986259
result_data_free,1650,result-data-free-173748
result_data_free,1658,result-data-free-226061
result_data_free,1665,result-data-free-1206080
result_data_free,1670,result-data-free-3789120
result_data_free,1671,result-data-free-2416631
result_data_free,1683,result-data-free-2487758
result_data_free,1684,result-data-free-1845057
result_data_free,1685,result-data-free-3110275
result_data_free,1686,result-data-free-3777606
result_data_free,1695,result-data-free-3338224
result_data_free,1697,result-data-free-971735
result_data_free,1700,result-data-free-2377552
result_data_free,1706,result-data-free-2492155
result_data_free,1708,result-data-free-1168112
result_data_free,1724,result-data-free-173748
result_data_free,1737,result-data-free-511037
result_data_free,1747,result-data-free-914558
result_data_free,1755,result-data-free-2746869
result_data_free,1759,result-data-free-3024418
result_data_free,1763,result-data-free-2119153
result_data_free,1765,result-data-free-3789120
result_data_free,1767,result-data-free-672752
result_data_free,1768,result-data-free-2071296
result_data_free,1778,result-data-free-3749927
result_data_free,1787,result-data-free-3627437
result_data_free,1797,result-data-free-511037
result_data_free,1807,result-data-free-2119153
result_data_free,1809,result-data-free-1168112
result_data_free,1810,result-data-free-3392338
result_data_free,1813,result-data-free-1259265
result_data_free,1821,result-data-free-256924
result_data_free,1822,result-data-free-552679
result_data_free,1835,result-data-free-2177658
result_data_free,1836,result-data-free-3024418
result_data_free,1845,result-data-free-877423
result_data_free,1847,result-data-free-556533
result_data_free,1859,result-data-free-937444
result_data_free,1867,result-data-free-173748
result_data_free,1880,result-data-free-725035
result_data_free,1882,result-data-free-3110275
result_data_free,1883,result-data-free-273218
result_data_free,1890,result-data-free-1259265
result_data_free,1896,result-data-free-3789120
result_data_free,1897,result-data-free-2071296
result_data_free,1900,result-data-free-3110275
result_data_free,1901,result-data-free-2298362
result_data_free,1908,result-data-free-3556707
result_data_free,1909,result-data-free-1845057
result_data_free,1910,result-data-free-2377552
result_data_free,1925,result-data-free-2623413
result_data_free,1936,result-data-free-3960187
result_data_free,1940,result-data-free-3960820
result_data_free,1954,result-data-free-2403045
result_data_free,1966,result-data-free-877423
result_data_free,1967,result-data-free-2075639
result_data_free,1969,result-data-free-552679
result_data_free,1974,result-data-free-834928
result_data_free,1994,result-data-free-2075639
result_data_free,1995,result-data-free-226061
result_data_free,2009,result-data-free-3324843
result_data_free,2013,result-data-free-2986259
result_data_free,2025,result-data-free-3392338
result_data_free,2026,result-data-free-230996
result_data_free,2031,result-data-free-2487758
result_data_free,2033,result-data-free-2416631
result_data_free,2036,result-data-free-725035
result_data_free,2037,result-data-free-877423
result_data_free,2044,result-data-free-2492155
result_data_free,2052,result-data-free-273218
result_data_free,2057,result-data-free-226061
result_data_free,2067,result-data-free-2377552
result_data_free,2068,result-data-free-3110275
result_data_free,2085,result-data-free-3338224
result_data_free,2086,result-data-free-2986259
result_data_free,2089,result-data-free-1845057
result_data_free,2092,result-data-free-146131
result_data_free,2103,result-data-free-2487758
result_data_free,2110,result-data-free-2746869
result_data_free,2116,result-data-free-3627437
result_data_free,2117,result-data-free-672752
result_data_free,2121,result-data-free-3627437
result_data_free,2122,result-data-free-2746869
result_data_free,2127,result-data-free-2487758
result_data_free,2144,result-data-free-2492155
result_data_free,2147,result-data-free-256924
result_data_free,2151,result-data-free-3749927
result_data_free,2158,result-data-free-264145
result_data_free,2159,result-data-free-264145
result_data_free,2166,result-data-free-725035
result_data_free,2177,result-data-free-653443
result_data_free,2194,result-data-free-3273691
result_data_free,2205,result-data-free-146131
result_data_free,2221,result-data-free-653443
result_data_free,2222,result-data-free-2377552
result_data_free,2229,result-data-free-2119153
result_data_free,2230,result-data-free-3627437
result_data_free,2236,result-data-free-1845057
